,precision,accuracy,recall,duration,f1,auc,iter,fold,tune,model,dataset
764,0.7701157756971709,0.8227272727272728,0.8002231697146952,307.353990316391,0.7799629581771977,0.9392267756674536,5,5,6,fcnM,WESAD
765,0.5136679627665842,0.7772727272727272,0.623554976097349,1223.0070960521698,0.5631023242630385,0.9480989464040309,1,1,6,inceptionM,WESAD
766,0.8524947119571978,0.8045454545454546,0.7101072389207982,872.5340158939363,0.7152424621984991,0.9305566322515474,2,2,6,inceptionM,WESAD
767,0.5162790697674419,0.5590909090909091,0.35897435897435903,880.7472488880157,0.28385528385528386,0.7455442404594947,3,3,6,inceptionM,WESAD
768,0.554938403475041,0.7772727272727272,0.6120382442416341,874.5733661651611,0.5789694503800408,0.7711400448688585,4,4,6,inceptionM,WESAD
769,0.9271523178807948,0.85,0.7182259182259182,931.32883477211,0.7337109812946244,0.9268402692131504,5,5,6,inceptionM,WESAD
770,0.818926885995159,0.8227272727272728,0.7848256339781763,27.886874437332157,0.7916617275169906,0.9119618967076596,1,1,6,mcdcnnM,WESAD
771,0.719499515375804,0.7636363636363637,0.7519832740171722,23.89648985862732,0.7290624293460368,0.9232102376170174,2,2,6,mcdcnnM,WESAD
772,0.6742511850810021,0.7,0.7147385977894453,25.655256271362305,0.6733934563999839,0.9354205574544556,3,3,6,mcdcnnM,WESAD
773,0.6585340997105703,0.6681818181818182,0.6949645864900101,38.433553218841546,0.6472818847818848,0.9096021706191196,4,4,6,mcdcnnM,WESAD
774,0.7326667083662666,0.7772727272727272,0.7689453469114486,22.154212236404422,0.7431487368244939,0.9463253344609276,5,5,6,mcdcnnM,WESAD
775,0.6832962425415255,0.7181818181818181,0.7021530004580853,1457.4421615600586,0.6906015037593985,0.8699008656635775,1,1,6,resnetM,WESAD
776,0.6622259460969139,0.6863636363636364,0.7079671588146165,678.3515195846558,0.6666056465409217,0.8567573440454797,2,2,6,resnetM,WESAD
777,0.7364425770308123,0.7,0.7089314868975887,1760.4755382537842,0.6670346418007721,0.924977976672892,3,3,6,resnetM,WESAD
778,0.598808855897458,0.6,0.5668651702550008,724.0467970371246,0.5718697726060818,0.753661745187169,4,4,6,resnetM,WESAD
779,0.6357821637426899,0.6909090909090909,0.6656741487249963,899.6621968746185,0.6445468569876417,0.8231656036740783,5,5,6,resnetM,WESAD
780,0.7933170794556933,0.8227272727272728,0.8342988359937512,33.57669162750244,0.8085188381202822,0.9540934023984872,1,1,7,cnnM,WESAD
781,0.7378309905197776,0.7727272727272727,0.7784887886582802,31.755008935928345,0.7463010556787469,0.9421162361840328,2,2,7,cnnM,WESAD
782,0.7796696641208837,0.8045454545454546,0.810631100461609,22.62121868133545,0.7895021058536075,0.9603732807122638,3,3,7,cnnM,WESAD
783,0.6138175777710662,0.6409090909090909,0.6301196894417233,24.462663888931274,0.5997863247863248,0.8632668522499031,4,4,7,cnnM,WESAD
784,0.7255269957840337,0.7454545454545455,0.7438387540082455,21.55786228179932,0.7268213284197653,0.9226229488941352,5,5,7,cnnM,WESAD
785,0.1787878787878788,0.5363636363636364,0.3333333333333333,1148.8356540203094,0.232741617357002,0.5,1,1,7,encoderM,WESAD
786,0.1787878787878788,0.5363636363636364,0.3333333333333333,1037.2161180973053,0.232741617357002,0.5,2,2,7,encoderM,WESAD
787,0.1787878787878788,0.5363636363636364,0.3333333333333333,1028.3850519657137,0.232741617357002,0.5,3,3,7,encoderM,WESAD
788,0.0984848484848485,0.2954545454545455,0.3333333333333333,1000.2196288108826,0.15204678362573099,0.5,4,4,7,encoderM,WESAD
789,0.1787878787878788,0.5363636363636364,0.3333333333333333,1000.0301179885864,0.232741617357002,0.5,5,5,7,encoderM,WESAD
790,0.6510147918816651,0.7136363636363636,0.6674301420064133,305.1272213459015,0.6355079739510877,0.9188126196600772,1,1,7,fcnM,WESAD
791,0.7601019293775026,0.740909090909091,0.8043071754936162,234.88227963447568,0.7338464005130673,0.9638887910074352,2,2,7,fcnM,WESAD
792,0.5780813736468832,0.6136363636363636,0.5815238967781341,223.70151948928836,0.5581960365210639,0.8115349378061243,3,3,7,fcnM,WESAD
793,0.5972665248981038,0.6318181818181818,0.6050659525235796,207.6646611690521,0.5703258145363408,0.8489264362145721,4,4,7,fcnM,WESAD
794,0.7734037204625441,0.8227272727272728,0.7979198233435522,229.83511877059937,0.7814518814518815,0.9616512209732551,5,5,7,fcnM,WESAD
795,0.4749848208864602,0.4909090909090909,0.4441370966794696,1961.194373369217,0.427267074317924,0.6639134571337961,1,1,7,inceptionM,WESAD
796,0.5968720821661998,0.5818181818181818,0.5880639439961474,1739.223096370697,0.5533084404796098,0.8102934094459519,2,2,7,inceptionM,WESAD
797,0.6502086639628518,0.5590909090909091,0.5895885455207489,2006.8120620250704,0.5551491074010594,0.7517982780694644,3,3,7,inceptionM,WESAD
798,0.7518720906699049,0.7363636363636363,0.7675323302441948,2133.4711859226227,0.7205119335869942,0.8868902474834678,4,4,7,inceptionM,WESAD
799,0.6804842259721203,0.7636363636363637,0.6846835101072388,3155.117662668228,0.6693667699371956,0.889946791641707,5,5,7,inceptionM,WESAD
800,0.8303905362986709,0.8636363636363636,0.8535384145553637,44.86456537246704,0.8387271784845648,0.9604032324371308,1,1,7,mcdcnnM,WESAD
801,0.8010822510822511,0.8136363636363636,0.6662837544193476,18.927176952362057,0.6609958960328317,0.9198615173191445,2,2,7,mcdcnnM,WESAD
802,0.8908258463662021,0.8818181818181818,0.7874731315409281,39.09173798561096,0.8058862851239477,0.945414449651738,3,3,7,mcdcnnM,WESAD
803,0.8965630970336852,0.8909090909090909,0.8000328881684814,22.54898548126221,0.8141433326618511,0.9781481611990088,4,4,7,mcdcnnM,WESAD
804,0.7945510542525468,0.8090909090909091,0.8466800568495484,37.85857152938843,0.795673076923077,0.9688666502225824,5,5,7,mcdcnnM,WESAD
805,0.8290441176470589,0.85,0.8882272102611086,1001.5371205806732,0.8350266225980215,0.9816243231497471,1,1,7,resnetM,WESAD
806,0.772831541218638,0.8181818181818182,0.8143733042038127,743.0371451377869,0.7822763015425033,0.9610950585526856,2,2,7,resnetM,WESAD
807,0.6918406072106262,0.7136363636363636,0.7145999976508453,451.9631536006928,0.6739238810442999,0.8910614656377368,3,3,7,resnetM,WESAD
808,0.7567192647823825,0.740909090909091,0.7956939990838295,667.0998599529266,0.7301510535055052,0.9402615783971716,4,4,7,resnetM,WESAD
809,0.6276105536975102,0.6863636363636364,0.6358093425890036,739.7163679599762,0.6102953224631239,0.8902486580452682,5,5,7,resnetM,WESAD
810,0.8313492063492064,0.8590909090909091,0.8012403537827266,34.963924646377556,0.8111365377144683,0.9458220280254178,1,1,8,cnnM,WESAD
811,0.7886423177685313,0.8318181818181818,0.7958079330960688,21.06286358833313,0.7855712651606849,0.9503506113675604,2,2,8,cnnM,WESAD
812,0.5396825396825397,0.7818181818181819,0.6286831812255541,7.891227960586548,0.5798046803021927,0.9229835441699851,3,3,8,cnnM,WESAD
813,0.5396825396825397,0.7818181818181819,0.6286831812255541,8.375851392745973,0.5798046803021927,0.9186540517048992,4,4,8,cnnM,WESAD
814,0.5652605459057072,0.8045454545454546,0.6428074750108649,8.135772943496704,0.5987789987789988,0.9077193229735604,5,5,8,cnnM,WESAD
815,0.6645968569367832,0.6454545454545455,0.5498983990509414,2907.717433691025,0.5766527661940507,0.7887234692319437,1,1,8,encoderM,WESAD
816,0.3739778739778739,0.55,0.3694480660582356,2714.6639144420624,0.32298106172112656,0.72838072753327,2,2,8,encoderM,WESAD
817,0.7400379450739162,0.759090909090909,0.7039430564854294,3606.230988740921,0.7019498581005156,0.8827906785533903,3,3,8,encoderM,WESAD
818,0.6641710676193435,0.5818181818181818,0.43165956047311976,2746.740752935409,0.4313100780637192,0.7791706308655462,4,4,8,encoderM,WESAD
819,0.6760094743965711,0.6272727272727273,0.4977389384169045,2857.264568328857,0.5171201814058958,0.7953698157087987,5,5,8,encoderM,WESAD
820,0.7607772858247241,0.7909090909090909,0.7982757203096188,385.0193603038788,0.7613302876460771,0.9574632650903836,1,1,8,fcnM,WESAD
821,0.7559573721363738,0.6909090909090909,0.7372317558758237,219.3050787448883,0.6769804822043629,0.9744664481952618,2,2,8,fcnM,WESAD
822,0.7770286467697471,0.8227272727272728,0.7917356730916053,217.67338871955872,0.7796442075249489,0.8807521993962671,3,3,8,fcnM,WESAD
823,0.8465952080706178,0.8681818181818182,0.7759693200371167,217.42709279060364,0.7895646750909909,0.9634541973525024,4,4,8,fcnM,WESAD
824,0.7793826566094259,0.7272727272727273,0.8189917427205563,269.3490571975708,0.7367706167706167,0.9626819126819128,5,5,8,fcnM,WESAD
825,0.1787878787878788,0.5363636363636364,0.3333333333333333,1210.7718482017515,0.232741617357002,0.5,1,1,8,inceptionM,WESAD
826,0.1787878787878788,0.5363636363636364,0.3333333333333333,873.1851975917816,0.232741617357002,0.5,2,2,8,inceptionM,WESAD
827,0.4442948200017955,0.6045454545454545,0.5208170360712733,1143.8351719379425,0.44077012797135023,0.7235176832634459,3,3,8,inceptionM,WESAD
828,0.5137614678899083,0.5454545454545454,0.34358974358974353,871.2955229282379,0.254027481639422,0.5637363895838472,4,4,8,inceptionM,WESAD
829,0.1787878787878788,0.5363636363636364,0.3333333333333333,869.1003589630127,0.232741617357002,0.5,5,5,8,inceptionM,WESAD
830,0.7228821469245853,0.7318181818181818,0.7654333603486146,29.69233727455139,0.7173203650397122,0.9570210366820536,1,1,8,mcdcnnM,WESAD
831,0.6123379477038013,0.6318181818181818,0.6228925144179381,27.04864954948425,0.5932806290833165,0.8614621140044868,2,2,8,mcdcnnM,WESAD
832,0.6603976156607736,0.6681818181818182,0.6926612401188672,19.604949951171875,0.6483583920030369,0.9204335365352314,3,3,8,mcdcnnM,WESAD
833,0.6441427545932522,0.7045454545454546,0.6657869081597895,26.66515302658081,0.6458256165573238,0.9274052409645632,4,4,8,mcdcnnM,WESAD
834,0.6887724678422352,0.7227272727272728,0.7288628915747559,23.720682859420773,0.6926792372712676,0.8677484524942152,5,5,8,mcdcnnM,WESAD
835,0.67952581179986,0.759090909090909,0.6972561870866957,1432.3859186172485,0.6862922705314011,0.8771785475175305,1,1,8,resnetM,WESAD
836,0.7767857142857143,0.6590909090909091,0.7535853976531942,880.152991771698,0.6751001405947422,0.9322192466260262,2,2,8,resnetM,WESAD
837,0.6285476966328031,0.6545454545454545,0.5898469525588169,1019.3774003982544,0.5675440911289968,0.7263813030762183,3,3,8,resnetM,WESAD
838,0.4893949555921387,0.5136363636363637,0.4870044751400684,1480.7629899978638,0.4637548846699173,0.6553795647015986,4,4,8,resnetM,WESAD
839,0.6916739640265321,0.759090909090909,0.7150827489810542,882.1753580570221,0.695420326727155,0.9043242068665798,5,5,8,resnetM,WESAD
840,0.682352360260715,0.7090909090909091,0.7203883153035696,66.53788256645204,0.6815250711272124,0.9247465849160766,1,1,9,cnnM,WESAD
841,0.6005565548944545,0.5954545454545455,0.6002936443614411,40.4806559085846,0.5673885971086686,0.9029887123107462,2,2,9,cnnM,WESAD
842,0.6475084104289319,0.6818181818181818,0.6725184115014624,64.39782691001892,0.6420689655172414,0.9071484783349191,3,3,9,cnnM,WESAD
843,0.6755491422158088,0.7090909090909091,0.7142041650516227,48.41321396827698,0.6777657217776571,0.8954966700729413,4,4,9,cnnM,WESAD
844,0.6958874458874459,0.7318181818181818,0.7345126090888803,42.14680862426758,0.7004462332273834,0.950144473025829,5,5,9,cnnM,WESAD
845,0.05606060606060606,0.16818181818181818,0.3333333333333333,1078.5249915122986,0.09597924773022047,0.5,1,1,9,encoderM,WESAD
846,0.05606060606060606,0.16818181818181818,0.3333333333333333,999.6991460323334,0.09597924773022047,0.5,2,2,9,encoderM,WESAD
847,0.1787878787878788,0.5363636363636364,0.3333333333333333,1001.1712577342987,0.232741617357002,0.5,3,3,9,encoderM,WESAD
848,0.1787878787878788,0.5363636363636364,0.3333333333333333,1002.0952565670012,0.232741617357002,0.5,4,4,9,encoderM,WESAD
849,0.1787878787878788,0.5363636363636364,0.3333333333333333,1002.093873500824,0.232741617357002,0.4873415788670026,5,5,9,encoderM,WESAD
850,0.7375370972750366,0.7454545454545455,0.7838472109658552,345.82754373550415,0.7257778278226762,0.9522211259499396,1,1,9,fcnM,WESAD
851,0.6102048857368007,0.7045454545454546,0.6271045491384475,220.41976976394653,0.6083837061617433,0.8929877726487896,2,2,9,fcnM,WESAD
852,0.6837926377194746,0.7318181818181818,0.7128052433137179,209.26705932617188,0.6826895580530811,0.925573487437894,3,3,9,fcnM,WESAD
853,0.7321330831183048,0.7772727272727272,0.7703971246344127,325.56517672538763,0.7365965325019256,0.9333221748475986,4,4,9,fcnM,WESAD
854,0.5947790507364975,0.7045454545454546,0.6078262095211248,222.1234848499298,0.5890857102558678,0.7784512021800157,5,5,9,fcnM,WESAD
855,0.7913631084362791,0.7681818181818182,0.8405346676533118,2776.0359582901,0.7705858411740764,0.935947355438881,1,1,9,inceptionM,WESAD
856,0.4735064935064935,0.6090909090909091,0.4745457321728508,1211.924212932587,0.4703134116862549,0.7354064625251066,2,2,9,inceptionM,WESAD
857,0.5746421267893661,0.7954545454545454,0.6256410256410256,1307.9633166790006,0.5914279602512494,0.8336269776947742,3,3,9,inceptionM,WESAD
858,0.7302540883903229,0.740909090909091,0.6344315632451226,1175.0951678752901,0.6603621817865606,0.9308508639017112,4,4,9,inceptionM,WESAD
859,0.5652933832709114,0.6363636363636364,0.4638547282615079,1521.577790737152,0.4607249389858086,0.7564983497186887,5,5,9,inceptionM,WESAD
860,0.6469719073803912,0.6590909090909091,0.6847081762335999,26.799718856811523,0.6388662399988085,0.8578132891692215,1,1,9,mcdcnnM,WESAD
861,0.729668548270372,0.7772727272727272,0.7627611966595017,33.072136878967285,0.7396825396825397,0.9457151414778532,2,2,9,mcdcnnM,WESAD
862,0.8014611554434564,0.8363636363636363,0.7971810141301666,22.74762845039368,0.7973008606102132,0.9387540082455338,3,3,9,mcdcnnM,WESAD
863,0.6505275343481219,0.6545454545454545,0.6841866638476808,20.64137578010559,0.6363092512140078,0.9001638535536841,4,4,9,mcdcnnM,WESAD
864,0.6608974358974359,0.65,0.6813618050906186,25.86823344230652,0.6367262762380993,0.9210490151168118,5,5,9,mcdcnnM,WESAD
865,0.7143416894880978,0.7727272727272727,0.708034109729025,706.4821784496307,0.6892658888750377,0.9484618908347722,1,1,9,resnetM,WESAD
866,0.7655826558265583,0.7772727272727272,0.8113828300268979,490.2659187316895,0.7604702900591382,0.9396660676321694,2,2,9,resnetM,WESAD
867,0.7798165137614679,0.6727272727272727,0.7966101694915254,725.9768569469452,0.6892749749415303,0.97111185501016,3,3,9,resnetM,WESAD
868,0.7660696690430651,0.7454545454545455,0.8047030080928387,650.2270040512085,0.7374962924845535,0.948288640661522,4,4,9,resnetM,WESAD
869,0.7944722079512608,0.7818181818181819,0.8467058975533552,512.3147099018097,0.7807623347933594,0.981644878255048,5,5,9,resnetM,WESAD
870,0.7260682072552506,0.7454545454545455,0.7924603873756416,58.158358812332146,0.7359468398346953,0.9472879006777312,1,1,10,cnnM,WESAD
871,0.8700476722746076,0.8727272727272727,0.8035307798019663,41.152365684509284,0.8220673253927977,0.9550260168904238,2,2,10,cnnM,WESAD
872,0.6633382307594639,0.7136363636363636,0.6737399720450568,33.1376473903656,0.6558951191425282,0.922977671282756,3,3,10,cnnM,WESAD
873,0.6123927343601959,0.6590909090909091,0.6274733664564174,36.52816939353943,0.6037037037037037,0.9010072001597426,4,4,10,cnnM,WESAD
874,0.696163099386096,0.7545454545454545,0.7177161516144567,57.326672792434685,0.7007833436404866,0.93365869128581,5,5,10,cnnM,WESAD
875,0.3704448915716521,0.5409090909090909,0.3453715775749673,6508.989056825639,0.26865838648315993,0.6116200946709421,1,1,10,encoderM,WESAD
876,0.4305555555555555,0.5454545454545454,0.3458930899608866,7125.3005554676065,0.26251844137811337,0.6570926859062453,2,2,10,encoderM,WESAD
877,0.3470948012232416,0.5409090909090909,0.3384615384615384,7033.388375282288,0.24407723288320304,0.6191232953944819,3,3,10,encoderM,WESAD
878,0.3798449612403101,0.5409090909090909,0.3430682312038245,7199.7085700035095,0.26080366080366085,0.6018769747583307,4,4,10,encoderM,WESAD
879,0.1787878787878788,0.5363636363636364,0.3333333333333333,5969.14689230919,0.232741617357002,0.5907085051152848,5,5,10,encoderM,WESAD
880,0.773109243697479,0.7454545454545455,0.8147679622255893,427.04840755462646,0.7427635560063405,0.976709303827948,1,1,10,fcnM,WESAD
881,0.7325949367088608,0.6863636363636364,0.7803481447549245,494.9448003768921,0.6835536062378168,0.9748669791042672,2,2,10,fcnM,WESAD
882,0.7538888888888889,0.75,0.7905528736037212,310.8085927963257,0.7339876926044617,0.9564143674313166,3,3,10,fcnM,WESAD
883,0.7839646464646465,0.7681818181818182,0.8242855632686141,359.03287863731384,0.7605002609773601,0.9761343481682464,4,4,10,fcnM,WESAD
884,0.7382255673394914,0.7318181818181818,0.7838601313177586,341.5501809120178,0.7165415415415416,0.9624687268755064,5,5,10,fcnM,WESAD
885,0.4745366458227706,0.6863636363636364,0.5716644936983921,1688.6051518917084,0.4974671475355471,0.6627638394587547,1,1,10,inceptionM,WESAD
886,0.5324754353151919,0.4909090909090909,0.4691250572606505,2071.945865392685,0.4594178628389154,0.7248790185230863,2,2,10,inceptionM,WESAD
887,0.7102416155787955,0.5818181818181818,0.6577927340639206,1524.482494354248,0.5919767720625451,0.814322210084922,3,3,10,inceptionM,WESAD
888,0.6835571835571836,0.6818181818181818,0.6842865029305708,1274.9334542751312,0.6518543551828148,0.8654703595381562,4,4,10,inceptionM,WESAD
889,0.4840203584995251,0.5590909090909091,0.4941459060103128,1984.1116337776184,0.4433470063327576,0.724591834337597,5,5,10,inceptionM,WESAD
890,0.6300483881960063,0.6409090909090909,0.6571596368206537,41.140718698501594,0.6154723383374764,0.8765577833374444,1,1,10,mcdcnnM,WESAD
891,0.6325609031491385,0.6681818181818182,0.6370038878513455,36.708695411682136,0.615999528037521,0.8670765941952383,2,2,10,mcdcnnM,WESAD
892,0.7095952013269274,0.6590909090909091,0.7449722212434077,39.58985805511474,0.6662162784122663,0.9089602640450096,3,3,10,mcdcnnM,WESAD
893,0.5596600196142529,0.6045454545454545,0.572719264244688,27.340713024139404,0.5441963921716846,0.8617980431539753,4,4,10,mcdcnnM,WESAD
894,0.6293919177977149,0.6318181818181818,0.6414449651737787,35.308388948440545,0.6032529653893192,0.8838853847328423,5,5,10,mcdcnnM,WESAD
895,0.1787878787878788,0.5363636363636364,0.3333333333333333,1425.9134414196014,0.232741617357002,0.4816601477618427,1,1,10,resnetM,WESAD
896,0.259429887705154,0.40454545454545454,0.5495495495495496,857.7395775318146,0.3515606801770324,0.6588983050847458,2,2,10,resnetM,WESAD
897,0.5204301075268817,0.7727272727272727,0.6,908.1752390861512,0.5548229548229549,0.7033264033264034,3,3,10,resnetM,WESAD
898,0.4461805555555556,0.4227272727272727,0.4124293785310735,1057.0617208480837,0.2964660732370343,0.5725880052151239,4,4,10,resnetM,WESAD
899,0.4427015250544662,0.6090909090909091,0.5098218166014776,1049.9725239276886,0.4428735632183908,0.6617654486298554,5,5,10,resnetM,WESAD
900,0.6693654344661056,0.7945205479452054,0.6472412851723197,24.755270957946774,0.6274460267439644,0.9041386606041778,1,1,1,cnnM,WESAD
901,0.7534154623706862,0.8082191780821918,0.7110809869430559,19.38898086547852,0.7220405553365743,0.908343100153445,2,2,1,cnnM,WESAD
902,0.7522639634267542,0.8036529680365296,0.7204783153059015,17.73288488388061,0.730136506708076,0.8983985945192842,3,3,1,cnnM,WESAD
903,0.7388157658143633,0.8082191780821918,0.725924200062131,21.373421669006348,0.7279100529100528,0.8929338821580199,4,4,1,cnnM,WESAD
904,0.7743787573508936,0.8310502283105022,0.7280211245728486,15.255493402481079,0.733372204330665,0.9229680307266516,5,5,1,cnnM,WESAD
905,0.1004566210045662,0.3013698630136986,0.3333333333333333,874.5510745048523,0.1543859649122807,0.5,1,1,1,encoderM,WESAD
906,0.0563165905631659,0.1689497716894977,0.3333333333333333,796.7427489757538,0.09635416666666667,0.5,2,2,1,encoderM,WESAD
907,0.1765601217656012,0.5296803652968036,0.3333333333333333,797.1274173259735,0.2308457711442786,0.5,3,3,1,encoderM,WESAD
908,0.1765601217656012,0.5296803652968036,0.3333333333333333,793.0505375862123,0.2308457711442786,0.5,4,4,1,encoderM,WESAD
909,0.1765601217656012,0.5296803652968036,0.3333333333333333,797.9130342006682,0.2308457711442786,0.5,5,5,1,encoderM,WESAD
910,0.7874828916262286,0.7990867579908676,0.7041477213891008,278.2575135231018,0.7283380548819576,0.9109860252101633,1,1,1,fcnM,WESAD
911,0.8506732723577235,0.8447488584474886,0.8245196607265574,335.1743130683899,0.8306518241509763,0.9584298248091352,2,2,1,fcnM,WESAD
912,0.9083333333333332,0.7990867579908676,0.6867321867321867,289.4238955974579,0.7334700429329585,0.9793696517834448,3,3,1,fcnM,WESAD
913,0.7979054164621174,0.8127853881278538,0.8239971946868501,222.31554102897644,0.7932269170579029,0.9588299114161184,4,4,1,fcnM,WESAD
914,0.8513987942063084,0.8493150684931506,0.7891943667805738,262.6058177947998,0.8134353369763206,0.9466825759929208,5,5,1,fcnM,WESAD
915,0.7867799009200284,0.7397260273972602,0.6161263144021764,3330.9765977859497,0.6427488767390245,0.8288317706421154,1,1,1,inceptionM,WESAD
916,0.5845238095238096,0.4977168949771689,0.443048848221262,1460.668963432312,0.4555787750191293,0.7557659540418161,2,2,1,inceptionM,WESAD
917,0.4872180451127819,0.5114155251141552,0.4942175718037787,1785.699439048767,0.4642771804062127,0.731191222570533,3,3,1,inceptionM,WESAD
918,0.7174954674954676,0.7671232876712328,0.7155007672249053,2199.030876874924,0.7164641298041263,0.8784160335884476,4,4,1,inceptionM,WESAD
919,0.6104302477183833,0.6438356164383562,0.6258437120506086,1459.5012209415436,0.6080229047831522,0.7892490845077053,5,5,1,inceptionM,WESAD
920,0.5869708994708994,0.7442922374429224,0.6094966439794026,33.382742404937744,0.5934087197113743,0.8544402553023241,1,1,1,mcdcnnM,WESAD
921,0.6664353190668979,0.7671232876712328,0.6567186308565619,32.66381025314331,0.6546364452281356,0.8588500334189989,2,2,1,mcdcnnM,WESAD
922,0.6831088664421999,0.7351598173515982,0.6878641964848863,25.28782296180725,0.6840772709675148,0.8693428930497896,3,3,1,mcdcnnM,WESAD
923,0.574119167869168,0.6027397260273972,0.5510934131623787,17.258403778076172,0.5594090830399908,0.8033221309083377,4,4,1,mcdcnnM,WESAD
924,0.6954678662652801,0.7625570776255708,0.6801684129270336,30.124658346176147,0.6856396129123401,0.8779329878467809,5,5,1,mcdcnnM,WESAD
925,0.7907001063991488,0.8401826484018264,0.7761256554360002,1009.2809925079346,0.7774609592036978,0.9248001920415714,1,1,1,resnetM,WESAD
926,0.6581605528973951,0.7214611872146118,0.6835973904939423,527.1725075244904,0.6669459574944163,0.8322148559217525,2,2,1,resnetM,WESAD
927,0.7908803932531917,0.7945205479452054,0.8065675393261601,796.2359409332275,0.765168656560688,0.8546014666704322,3,3,1,resnetM,WESAD
928,0.7234903674923102,0.680365296803653,0.6229089591158556,891.2320992946625,0.5957760337917297,0.8366034529827632,4,4,1,resnetM,WESAD
929,0.6339517483585281,0.7442922374429224,0.6087058845679536,526.2605144977571,0.6021092558235416,0.8832517862690277,5,5,1,resnetM,WESAD
930,0.7638861564692766,0.8264840182648402,0.7067412239826032,26.480712890625,0.7051561092176911,0.8701312990106094,1,1,2,cnnM,WESAD
931,0.6654169024712319,0.7534246575342466,0.647702561495665,26.7684965133667,0.6513855970329405,0.8470357112598492,2,2,2,cnnM,WESAD
932,0.6340277777777777,0.7168949771689498,0.6290679394127671,26.749327182769772,0.6313511033850017,0.8571426049874326,3,3,2,cnnM,WESAD
933,0.7466999540863176,0.8036529680365296,0.7371030905513664,29.76008582115173,0.7410149930788346,0.8842084639498432,4,4,2,cnnM,WESAD
934,0.7017689331122167,0.7899543378995434,0.6793988345712484,16.055511951446533,0.6776504898610162,0.8524045205079688,5,5,2,cnnM,WESAD
935,0.0563165905631659,0.1689497716894977,0.3333333333333333,673.6006193161012,0.09635416666666667,0.5,1,1,2,encoderM,WESAD
936,0.1765601217656012,0.5296803652968036,0.3333333333333333,601.135468006134,0.2308457711442786,0.5,2,2,2,encoderM,WESAD
937,0.1765601217656012,0.5296803652968036,0.3333333333333333,600.6191163063048,0.2308457711442786,0.5,3,3,2,encoderM,WESAD
938,0.1765601217656012,0.5296803652968036,0.3333333333333333,596.3205347061157,0.2308457711442786,0.5,4,4,2,encoderM,WESAD
939,0.1765601217656012,0.5296803652968036,0.3333333333333333,595.3311014175415,0.2308457711442786,0.5,5,5,2,encoderM,WESAD
940,0.7270822859058153,0.7625570776255708,0.6344526344526344,232.5269465446472,0.6554589539789792,0.902670695774144,1,1,2,fcnM,WESAD
941,0.8359225486885061,0.8538812785388128,0.8809318723111826,199.32713913917544,0.8384722222222223,0.9544601419601421,2,2,2,fcnM,WESAD
942,0.8893105629348513,0.9086757990867579,0.8641541227748125,205.89146518707275,0.8754525402634531,0.9799544842648291,3,3,2,fcnM,WESAD
943,0.7507747752493327,0.7945205479452054,0.7555023675713329,184.66990876197812,0.7523392422071322,0.9331190516535344,4,4,2,fcnM,WESAD
944,0.8630027877339707,0.8538812785388128,0.7999849379159724,278.4464581012726,0.8243775597888557,0.9587740169636724,5,5,2,fcnM,WESAD
945,0.7224848398032755,0.5981735159817352,0.5135935308349101,1166.5919637680056,0.4470005015067393,0.8831282301109887,1,1,2,inceptionM,WESAD
946,0.6255705705705705,0.6301369863013698,0.5447838120251913,898.50372838974,0.5229532913838418,0.7308952761538968,2,2,2,inceptionM,WESAD
947,0.5827502120441052,0.4748858447488584,0.4603490637973396,799.3432278633118,0.4339273489678031,0.7306405151232737,3,3,2,inceptionM,WESAD
948,0.7143738977072309,0.6849315068493149,0.6204378359550774,953.8017203807832,0.6125515109890111,0.8648154424016493,4,4,2,inceptionM,WESAD
949,0.5982434563685558,0.5205479452054794,0.5941733269319476,848.6996212005615,0.54490869513982,0.8485984024777128,5,5,2,inceptionM,WESAD
950,0.6071389410538385,0.6940639269406392,0.5958984062432338,29.610839128494266,0.6001575057293582,0.8199633803082079,1,1,2,mcdcnnM,WESAD
951,0.7386324786324786,0.8082191780821918,0.6580389166596063,22.526493787765503,0.6338327666121177,0.8676778267295507,2,2,2,mcdcnnM,WESAD
952,0.7017412935323383,0.771689497716895,0.6985818106507762,25.662418127059933,0.6994558984048181,0.8861565327082568,3,3,2,mcdcnnM,WESAD
953,0.7148989898989898,0.7579908675799086,0.7267737957393129,26.08452320098877,0.7178024589789297,0.8903450864657761,4,4,2,mcdcnnM,WESAD
954,0.7677350427350427,0.817351598173516,0.7312759467931883,24.35275840759277,0.7418199810830544,0.9240782710610296,5,5,2,mcdcnnM,WESAD
955,0.6862923391679927,0.7534246575342466,0.6859014186600394,1155.9875316619873,0.6806240278142512,0.9194031413859001,1,1,2,resnetM,WESAD
956,0.7588126629628605,0.8036529680365296,0.7588772157737674,744.4475753307343,0.7527577233054364,0.8655667815150574,2,2,2,resnetM,WESAD
957,0.6460981047937571,0.680365296803653,0.648041458386286,1077.376186132431,0.6391012445097382,0.862957393129807,3,3,2,resnetM,WESAD
958,0.9108044733044732,0.821917808219178,0.7238602238602239,591.7830791473389,0.7711500974658869,0.9410260574053678,4,4,2,resnetM,WESAD
959,0.6572523442174446,0.6757990867579908,0.6784174456588249,1115.1273419857023,0.6497815528238765,0.8676113417492727,5,5,2,resnetM,WESAD
960,0.6384776615566733,0.7305936073059359,0.6315531832773212,32.317437887191765,0.6334200459954121,0.8439744603537708,1,1,3,cnnM,WESAD
